vin,car_name,year,date,sale_price,times_viewed,body_type,transmission,variant,assured_buy,City,State,is_hot,rto,source,make,model,car_availability,total_owners,borker_quote,original_price,car_rating,ad_created_on,fitness_certificate,reserved,warranty_av
1HG265VK5282,chevorlet tahoe,2021,2/27/2021,66509,2307,suv,dual,tahoe awd ls,TRUE,San Faransisco,CA,TRUE,dl8c,inperson_sale,chevrolet,tahoe,in_stock,1,68485,69135.1,great,2/27/2021 15:47:36,TRUE,FALSE,TRUE
1HG265VK5345,chevorlet tahoe,2021,2/9/2021,73959,2436,suv,dual,tahoe awd ls,TRUE,San Faransisco,CA,TRUE,dl3c,inperson_sale,chevrolet,tahoe,in_stock,1,78280,78930.4,great,2/9/2021 11:09:36,TRUE,FALSE,TRUE
1HG265VK5475,chevorlet tahoe,2020,11/17/2020,67879,1853,suv,dual,tahoe awd ls,TRUE,San Faransisco,CA,TRUE,dl1c,inperson_sale,chevrolet,tahoe,in_stock,1,70506,87084.7,great,11/17/2020 8:45:06,TRUE,FALSE,TRUE
1HG265VK5730,chevorlet tahoe,2021,3/8/2021,67509,661,suv,dual,tahoe awd ls,TRUE,San Faransisco,CA,TRUE,hr51,inperson_sale,chevrolet,tahoe,in_stock,1,67406,68006,great,3/8/2021 13:22:42,TRUE,FALSE,TRUE
1HG265VK5316,chevorlet tahoe,2021,2/12/2021,47049,2147,suv,dual,tahoe fwd lt,TRUE,San Faransisco,CA,TRUE,dl2c,inperson_sale,chevrolet,tahoe,in_stock,1,48622,49272.4,great,2/12/2021 9:52:25,TRUE,FALSE,TRUE
1HG265VK5618,chevorlet tahoe,2021,3/8/2021,47849,1677,suv,dual,tahoe fwd lt,TRUE,San Faransisco,CA,TRUE,dl1c,inperson_sale,chevrolet,tahoe,in_stock,1,46582,46582.7,great,3/8/2021 10:51:14,TRUE,FALSE,TRUE
1HG265VK5666,chevorlet tahoe,2021,2/7/2021,67009,3138,suv,dual,tahoe fwd lt,TRUE,San Faransisco,CA,TRUE,dl1c,inperson_sale,chevrolet,tahoe,in_stock,1,66500,66500.7,great,2/7/2021 8:08:13,TRUE,FALSE,TRUE
1HG265VK5621,chevorlet tahoe,2021,2/16/2021,42879,2241,suv,dual,tahoe fwd lt,TRUE,San Faransisco,CA,TRUE,dl8c,inperson_sale,chevrolet,tahoe,in_stock,1,43986,44636.1,great,2/16/2021 9:59:32,TRUE,FALSE,TRUE
1HG265VK5824,chevorlet tahoe,2021,3/26/2021,50469,1794,suv,dual,tahoe fwd lt,TRUE,San Faransisco,CA,TRUE,dl1c,inperson_sale,chevrolet,tahoe,in_stock,1,50049,50049.4,great,3/26/2021 7:24:39,TRUE,TRUE,TRUE
1HG265VK5503,chevorlet tahoe,2021,3/20/2021,45699,1057,suv,dual,tahoe fwd lt,TRUE,San Faransisco,CA,TRUE,dl9c,inperson_sale,chevrolet,tahoe,in_stock,2,46233,46883.4,great,3/20/2021 6:14:25,TRUE,FALSE,TRUE
1HG265VK5813,chevorlet tahoe,2021,4/4/2021,43009,1175,suv,dual,tahoe fwd lt,FALSE,San Faransisco,CA,TRUE,hr26,inperson_sale,chevrolet,tahoe,in_stock,2,40979,40979.8,great,4/4/2021 10:07:03,TRUE,TRUE,TRUE
1HG265VK8543,chevrolet spark,2020,1/4/2020,7500,947,hatchback,dual,lt 1.0,FALSE,Denver,CO,FALSE,wb20,online,chevrolet,spark,in_stock,1,3000,3000,good,1/4/2020 10:13:56,FALSE,FALSE,TRUE
1HG265VK9540,chevrolet spark,2019,2/21/2019,6300,130,hatchback,dual,ps 1.0,FALSE,Seattle,WA,FALSE,gj01,,chevrolet,spark,,2,3300,3300,great,2/21/2019 13:23:04,FALSE,FALSE,TRUE
1HG265VK7299,chevrolet spark,2020,8/25/2020,7500,290,hatchback,dual,e 1.0,TRUE,New York,NY,FALSE,mh04,online,chevrolet,spark,in_stock,1,5300,5300,overpriced,8/25/2020 12:58:41,FALSE,FALSE,TRUE
1HG265VK9421,chevrolet spark,2021,3/20/2021,9369,15264,hatchback,dual,ls 1.0,TRUE,Seattle,WA,TRUE,gj05,inperson_sale,chevrolet,spark,in_stock,3,8901,11804.1,great,3/20/2021 9:36:47,TRUE,FALSE,TRUE
1HG265VK7265,chevrolet spark,2021,3/16/2021,13569,2431,hatchback,dual,lt 1.0,TRUE,New York,NY,TRUE,mh02,inperson_sale,chevrolet,spark,in_stock,2,10230,10230,good,3/16/2021 8:10:34,TRUE,TRUE,TRUE
1HG265VK7944,chevrolet spark,2021,3/9/2021,12419,3514,hatchback,dual,ls 1.0,FALSE,New Jersey,NJ,TRUE,mh04,inperson_sale,chevrolet,spark,in_stock,1,10552,10552.7,good,3/9/2021 16:10:48,TRUE,TRUE,TRUE
1HG265VK7613,chevrolet spark,2021,3/18/2021,14329,4464,hatchback,dual,lt 1.0,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,chevrolet,spark,in_stock,2,13348,13348.8,great,3/18/2021 8:18:56,TRUE,FALSE,TRUE
1HG265VK7900,chevrolet spark,2021,3/25/2021,13629,5989,hatchback,dual,lt 1.0,TRUE,New Jersey,NJ,TRUE,mh14,inperson_sale,chevrolet,spark,in_stock,2,12349,12349.8,good,3/25/2021 5:09:18,TRUE,TRUE,TRUE
1HG265VK7772,chevrolet spark,2021,2/27/2021,15629,3209,hatchback,dual,lt 1.0,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,chevrolet,spark,in_stock,1,13400,13400,good,2/27/2021 14:53:36,TRUE,TRUE,TRUE
1HG265VK7695,chevrolet spark,2021,4/9/2021,13809,1539,hatchback,dual,lt 1.0,FALSE,New Jersey,NJ,TRUE,mh14,inperson_sale,chevrolet,spark,in_stock,2,12012,13819.9,good,4/9/2021 4:35:19,TRUE,FALSE,FALSE
1HG265VK7433,chevrolet spark,2021,3/26/2021,14469,2271,hatchback,dual,lt 1.0,TRUE,New Jersey,NJ,TRUE,mh12,inperson_sale,chevrolet,spark,in_stock,1,13411,13411.4,great,3/26/2021 12:40:49,TRUE,FALSE,FALSE
1HG265VK4375,chevrolet spark,2021,3/18/2021,19809,1351,hatchback,dual,ls 1.0,TRUE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,spark,in_stock,1,17395,17395,good,3/18/2021 10:23:54,TRUE,FALSE,TRUE
1HG265VK4786,chevrolet spark,2021,3/31/2021,20169,630,hatchback,dual,lt 1.0,TRUE,Los Angelas,CA,TRUE,ka51,inperson_sale,chevrolet,spark,in_transit,2,16370,16370.8,good,3/31/2021 6:11:07,TRUE,FALSE,TRUE
1HG265VK5006,chevrolet spark,2021,3/20/2021,18609,1919,hatchback,dual,ls 1.0 lpg,FALSE,Los Angelas,CA,TRUE,ka02,inperson_sale,chevrolet,spark,in_stock,1,15432,15432,good,3/20/2021 14:21:33,TRUE,TRUE,TRUE
1HG265VK4128,hyundai elantra,2019,3/14/2019,46000,60,sedan,dual,elantra se,FALSE,Boston,MA,FALSE,hr26,,hyundai,elantra,,1,40100,40100,great,3/14/2019 12:59:54,TRUE,FALSE,TRUE
1HG265VK4108,hyundai elantra,2020,6/10/2020,39000,607,sedan,automatic,elantra se,FALSE,Boston,MA,FALSE,hr26,online,hyundai,elantra,in_stock,2,19500,19500,overpriced,6/10/2020 12:43:50,TRUE,FALSE,TRUE
1HG265VK4125,hyundai elantra,2019,3/27/2019,54000,554,sedan,dual,elantra se,FALSE,Boston,MA,FALSE,hr14,,hyundai,elantra,,2,37647,37647.19551,good,3/27/2019 14:27:17,TRUE,FALSE,FALSE
1HG265VK8486,hyundai elantra,2019,4/3/2019,15000,325,sedan,dual,elantra se,FALSE,Denver,CO,FALSE,ap36,,hyundai,elantra,,2,9700,9700,great,4/3/2019 15:26:23,TRUE,FALSE,TRUE
1HG265VK8548,hyundai elantra,2019,8/25/2019,60000,177,sedan,dual,elantra se,TRUE,Denver,CO,FALSE,ap09,online,hyundai,elantra,,2,41200,41200,fair,8/25/2019 6:23:09,TRUE,FALSE,TRUE
1HG265VK9834,hyundai elantra,2019,8/27/2019,16000,316,sedan,dual,elantra se,TRUE,Atlanta,GA,FALSE,up14,online,hyundai,elantra,,1,10100,10100,good,8/27/2019 13:36:57,TRUE,FALSE,TRUE
1HG265VK9149,hyundai elantra,2020,11/18/2020,31000,773,sedan,dual,elantra se,TRUE,Houston,TX,FALSE,tn04,online,hyundai,elantra,,3,26300,35000,good,11/18/2020 11:45:26,FALSE,FALSE,TRUE
1HG265VK9533,hyundai elantra,2019,8/22/2019,60000,44,sedan,dual,elantra se,TRUE,Seattle,WA,FALSE,gj27,online,hyundai,elantra,,1,42300,42300,fair,8/22/2019 10:17:40,TRUE,FALSE,TRUE
1HG265VK9509,hyundai elantra,2020,1/4/2020,87000,537,sedan,dual,elantra se,TRUE,Seattle,WA,FALSE,gj01,online,hyundai,elantra,in_stock,1,85000,85000,great,1/4/2020 15:21:07,TRUE,FALSE,TRUE
1HG265VK7329,hyundai elantra,2019,3/11/2019,115000,13,sedan,automatic,elantra se,FALSE,New York,NY,FALSE,mh04,,hyundai,elantra,,1,57400,57400,overpriced,3/11/2019 13:46:55,TRUE,FALSE,TRUE
1HG265VK7308,hyundai elantra,2019,12/1/2019,80000,172,sedan,dual,elantra se,TRUE,New York,NY,FALSE,mh08,online,hyundai,elantra,in_stock,1,49100,49100,fair,12/1/2019 6:36:47,TRUE,FALSE,TRUE
1HG265VK9934,hyundai elantra,2019,9/10/2019,25000,175,sedan,dual,elantra se,TRUE,Las Vegas,NV,FALSE,ch01,online,hyundai,elantra,,1,17000,17000,overpriced,9/10/2019 12:03:11,FALSE,FALSE,TRUE
1HG265VK7991,hyundai elantra,2019,8/24/2019,45000,456,sedan,dual,elantra se,TRUE,New Jersey,NJ,FALSE,mh12,online,hyundai,elantra,,2,33500,33500,good,8/24/2019 5:39:55,TRUE,FALSE,TRUE
1HG265VK5197,hyundai elantra,2019,8/23/2019,21600,103,sedan,dual,elantra se,TRUE,Los Angelas,CA,FALSE,ka51,online,hyundai,elantra,,1,10600,10600,fair,8/23/2019 6:36:35,TRUE,FALSE,TRUE
1HG265VK5191,hyundai elantra,2019,12/2/2019,54000,126,sedan,dual,elantra se,FALSE,Los Angelas,CA,FALSE,ka41,online,hyundai,elantra,in_stock,3,28500,28500,fair,12/2/2019 6:21:12,TRUE,FALSE,TRUE
1HG265VK3816,hyundai elantra,2019,3/29/2019,25000,491,sedan,dual,elantra se,FALSE,Philadelphia,PA,FALSE,dl6c,,hyundai,elantra,,2,20300,20300,great,3/29/2019 13:32:57,TRUE,FALSE,TRUE
1HG265VK3815,hyundai elantra,2019,8/23/2019,37500,212,sedan,dual,elantra se,TRUE,Philadelphia,PA,FALSE,up14,online,hyundai,elantra,,1,28500,28500,good,8/23/2019 12:22:31,TRUE,FALSE,TRUE
1HG265VK3811,hyundai elantra,2019,12/1/2019,48200,176,sedan,dual,elantra se,TRUE,Philadelphia,PA,FALSE,hr51,online,hyundai,elantra,in_stock,1,29800,29800,fair,12/1/2019 6:06:22,TRUE,FALSE,TRUE
1HG265VK6120,hyundai elantra,2019,9/6/2019,30000,194,sedan,dual,elantra se,TRUE,San Faransisco,CA,FALSE,dl7c,online,hyundai,elantra,,1,21100,21100,great,9/6/2019 11:19:28,TRUE,FALSE,TRUE
1HG265VK6163,hyundai elantra,2019,2/27/2019,46800,164,sedan,automatic,elantra se,FALSE,San Faransisco,CA,FALSE,up14,,hyundai,elantra,,1,46000,46000,good,2/27/2019 13:54:24,TRUE,FALSE,TRUE
1HG265VK6093,hyundai elantra,2020,1/30/2020,51000,146,sedan,dual,elantra se,TRUE,San Faransisco,CA,FALSE,dl2c,online,hyundai,elantra,in_stock,2,34700,34700,good,1/30/2020 3:51:55,TRUE,FALSE,TRUE
1HG265VK6001,hyundai elantra,2020,9/30/2020,38100,166,sedan,dual,elantra se,TRUE,San Faransisco,CA,FALSE,dl8c,online,hyundai,elantra,in_stock,1,35400,35400,great,9/30/2020 10:14:36,TRUE,FALSE,TRUE
1HG265VK6007,hyundai elantra,2021,5/26/2021,28500,278,sedan,dual,elantra se,FALSE,San Faransisco,CA,FALSE,dl3c,customer_to_customer,hyundai,elantra,,2,30500,30500,great,5/26/2021 10:08:18,TRUE,FALSE,TRUE
1HG265VK6098,hyundai elantra,2019,12/17/2019,35000,173,sedan,dual,elantra se,TRUE,San Faransisco,CA,FALSE,dl7c,online,hyundai,elantra,in_stock,1,21000,21000,fair,12/17/2019 7:08:12,TRUE,FALSE,TRUE
1HG265VK6079,hyundai elantra,2020,5/31/2020,9000,1048,sedan,dual,elantra se,FALSE,San Faransisco,CA,FALSE,jh01,online,hyundai,elantra,in_stock,1,8100,8100,great,5/31/2020 3:04:08,FALSE,FALSE,TRUE
1HG265VK3966,hyundai elantra,2021,1/20/2021,38569,876,sedan,dual,elantra se,TRUE,Boston,MA,TRUE,dl3c,inperson_sale,hyundai,elantra,in_stock,1,36856,46997.3,great,1/20/2021 11:45:42,TRUE,FALSE,TRUE
1HG265VK4037,hyundai elantra,2021,4/19/2021,85349,2353,sedan,automatic,elantra se,TRUE,Boston,MA,TRUE,up14,inperson_sale,hyundai,elantra,pickup_pending,1,90887,91637.5,great,4/19/2021 12:09:14,TRUE,TRUE,TRUE
1HG265VK3912,hyundai elantra,2021,2/20/2021,91799,1789,sedan,automatic,elantra se,TRUE,Boston,MA,TRUE,hr26,inperson_sale,hyundai,elantra,in_stock,2,96557,97157.5,great,2/20/2021 12:02:47,TRUE,FALSE,TRUE
1HG265VK4018,hyundai elantra,2021,1/28/2021,39989,1825,sedan,dual,elantra se,TRUE,Boston,MA,TRUE,dl8c,inperson_sale,hyundai,elantra,in_transit,1,38789,49354.6,great,1/28/2021 13:21:25,TRUE,TRUE,TRUE
1HG265VK4098,hyundai elantra,2020,8/26/2020,39249,1794,sedan,dual,elantra se,TRUE,Boston,MA,TRUE,dl12,inperson_sale,hyundai,elantra,in_stock,2,43122,53186.6,great,8/26/2020 9:34:50,TRUE,TRUE,TRUE
1HG265VK3839,hyundai elantra,2020,12/2/2020,41049,2166,sedan,dual,elantra se,TRUE,Boston,MA,TRUE,dl10,inperson_sale,hyundai,elantra,in_stock,1,39391,50091.4,great,12/2/2020 12:15:17,TRUE,FALSE,TRUE
1HG265VK4002,hyundai elantra,2021,2/27/2021,41389,660,sedan,dual,elantra se,TRUE,Boston,MA,TRUE,up16,inperson_sale,hyundai,elantra,in_stock,1,42166,52968,great,2/27/2021 11:39:56,TRUE,FALSE,TRUE
1HG265VK4031,hyundai elantra,2020,12/29/2020,52369,3195,sedan,dual,elantra se,TRUE,Boston,MA,TRUE,hr26,inperson_sale,hyundai,elantra,in_stock,1,52000,65328,great,12/29/2020 8:28:42,TRUE,TRUE,TRUE
1HG265VK4078,hyundai elantra,2021,2/5/2021,43389,2278,sedan,dual,elantra se,TRUE,Boston,MA,TRUE,hr26,inperson_sale,hyundai,elantra,in_stock,1,44730,45330,great,2/5/2021 14:05:20,TRUE,TRUE,TRUE
1HG265VK4048,hyundai elantra,2021,3/21/2021,43109,2138,sedan,dual,elantra se,TRUE,Boston,MA,TRUE,dl2c,inperson_sale,hyundai,elantra,in_stock,1,44212,44862.4,great,3/21/2021 7:24:10,TRUE,TRUE,TRUE
1HG265VK8523,hyundai elantra,2021,3/4/2021,55509,902,sedan,dual,elantra se,TRUE,Denver,CO,TRUE,ap10,inperson_sale,hyundai,elantra,in_stock,2,49932,60190.6,great,3/4/2021 11:20:50,TRUE,TRUE,TRUE
1HG265VK8458,hyundai elantra,2021,3/22/2021,29119,2188,sedan,dual,elantra se,TRUE,Denver,CO,TRUE,ap29,inperson_sale,hyundai,elantra,in_stock,2,26478,33041.5,good,3/22/2021 11:54:22,TRUE,TRUE,TRUE
1HG265VK8167,hyundai elantra,2021,2/15/2021,46139,2771,sedan,dual,elantra se,TRUE,Denver,CO,TRUE,ap28,inperson_sale,hyundai,elantra,in_stock,1,38970,47908.3,great,2/15/2021 9:36:20,TRUE,TRUE,TRUE
1HG265VK8139,hyundai elantra,2021,3/2/2021,102789,1714,sedan,dual,elantra se,TRUE,Denver,CO,TRUE,ts07,inperson_sale,hyundai,elantra,out_of_stock,1,95066,111803.9,great,3/2/2021 8:44:23,TRUE,FALSE,TRUE
1HG265VK8527,hyundai elantra,2021,4/11/2021,44869,797,sedan,dual,elantra se,TRUE,Denver,CO,TRUE,ap10,inperson_sale,hyundai,elantra,in_stock,1,39275,39275.2,good,4/11/2021 6:53:45,TRUE,TRUE,TRUE
1HG265VK9736,hyundai elantra,2021,3/5/2021,64529,1563,sedan,automatic,elantra se,TRUE,Atlanta,GA,TRUE,up16,inperson_sale,hyundai,elantra,in_stock,1,59420,74382.5,great,3/5/2021 9:30:09,TRUE,FALSE,TRUE
1HG265VK9705,hyundai elantra,2021,2/9/2021,48279,1140,sedan,dual,elantra se,TRUE,Atlanta,GA,TRUE,up16,inperson_sale,hyundai,elantra,in_stock,1,46206,57816.9,great,2/9/2021 11:26:53,TRUE,FALSE,TRUE
1HG265VK9675,hyundai elantra,2021,3/19/2021,55979,3064,sedan,dual,elantra se,TRUE,Atlanta,GA,TRUE,up14,inperson_sale,hyundai,elantra,in_stock,2,55143,69249.6,great,3/19/2021 8:26:35,TRUE,FALSE,TRUE
1HG265VK9724,hyundai elantra,2021,3/10/2021,43369,653,sedan,dual,elantra se,TRUE,Atlanta,GA,TRUE,dl1c,inperson_sale,hyundai,elantra,in_stock,1,40079,49863,great,3/10/2021 11:38:07,TRUE,FALSE,TRUE
1HG265VK8975,hyundai elantra,2021,2/12/2021,46499,1266,sedan,automatic,elantra se,TRUE,Houston,TX,TRUE,tn21,inperson_sale,hyundai,elantra,in_stock,2,46300,54457,great,2/12/2021 7:36:58,TRUE,FALSE,TRUE
1HG265VK8948,hyundai elantra,2021,3/28/2021,46559,2378,sedan,automatic,elantra se,TRUE,Houston,TX,TRUE,tn01,inperson_sale,hyundai,elantra,in_transit,1,43500,43500,great,3/28/2021 9:37:53,TRUE,FALSE,TRUE
1HG265VK8767,hyundai elantra,2021,3/12/2021,95259,1832,sedan,dual,elantra se,TRUE,Houston,TX,TRUE,tn04,inperson_sale,hyundai,elantra,in_stock,2,98783,113309,great,3/12/2021 9:29:56,TRUE,FALSE,TRUE
1HG265VK8824,hyundai elantra,2021,2/28/2021,69859,2165,sedan,dual,elantra se,TRUE,Houston,TX,TRUE,tn20,inperson_sale,hyundai,elantra,in_stock,1,69900,82069,great,2/28/2021 8:27:11,TRUE,FALSE,FALSE
1HG265VK9140,hyundai elantra,2021,4/3/2021,85809,1932,sedan,automatic,elantra se,TRUE,Houston,TX,TRUE,tn11,inperson_sale,hyundai,elantra,in_stock,1,88250,88400,great,4/3/2021 15:51:29,TRUE,TRUE,TRUE
1HG265VK9073,hyundai elantra,2021,3/25/2021,22459,1634,sedan,dual,elantra se,TRUE,Houston,TX,TRUE,tn01,inperson_sale,hyundai,elantra,in_stock,3,18187,22853.4,good,3/25/2021 4:56:39,TRUE,FALSE,TRUE
1HG265VK8820,hyundai elantra,2021,3/29/2021,53659,1814,sedan,automatic,elantra se,TRUE,Houston,TX,TRUE,tn20,inperson_sale,hyundai,elantra,in_stock,1,49746,49746.2,great,3/29/2021 10:45:46,TRUE,FALSE,TRUE
1HG265VK8926,hyundai elantra,2021,3/3/2021,42679,5238,sedan,dual,elantra se,TRUE,Houston,TX,TRUE,tn04,inperson_sale,hyundai,elantra,in_stock,2,37390,44958.3,great,3/3/2021 8:13:41,TRUE,FALSE,TRUE
1HG265VK9261,hyundai elantra,2021,4/2/2021,38309,642,sedan,dual,elantra se,TRUE,Seattle,WA,TRUE,gj01,inperson_sale,hyundai,elantra,in_stock,2,33393,41271.5,good,4/2/2021 4:52:07,TRUE,FALSE,TRUE
1HG265VK9314,hyundai elantra,2021,4/12/2021,61049,4588,sedan,automatic,elantra se,TRUE,Seattle,WA,TRUE,gj01,inperson_sale,hyundai,elantra,in_stock,1,60525,73291.4,great,4/12/2021 9:19:24,TRUE,FALSE,FALSE
1HG265VK9389,hyundai elantra,2021,4/24/2021,60069,485,sedan,dual,elantra se,TRUE,Seattle,WA,TRUE,gj01,inperson_sale,hyundai,elantra,,1,55323,67205.7,great,4/24/2021 6:07:21,TRUE,FALSE,TRUE
1HG265VK9212,hyundai elantra,2021,3/9/2021,45109,5367,sedan,dual,elantra se,TRUE,Seattle,WA,TRUE,gj27,inperson_sale,hyundai,elantra,in_stock,1,44245,53536,great,3/9/2021 13:05:13,TRUE,FALSE,TRUE
1HG265VK9457,hyundai elantra,2021,4/11/2021,39439,163,sedan,dual,elantra se,FALSE,Seattle,WA,TRUE,gj01,inperson_sale,hyundai,elantra,in_stock,3,38289,47096.7,great,4/11/2021 12:57:42,TRUE,FALSE,TRUE
1HG265VK6449,hyundai elantra,2020,12/15/2020,33739,12433,sedan,dual,elantra se,TRUE,New York,NY,TRUE,mh05,inperson_sale,hyundai,elantra,in_stock,1,33400,33899.9,great,12/15/2020 12:30:01,TRUE,FALSE,TRUE
1HG265VK7251,hyundai elantra,2021,4/6/2021,41819,1570,sedan,dual,elantra se,FALSE,New York,NY,TRUE,mh03,inperson_sale,hyundai,elantra,in_stock,1,39489,39489,great,4/6/2021 7:14:34,TRUE,TRUE,TRUE
1HG265VK6239,hyundai elantra,2021,2/28/2021,44969,1422,sedan,dual,elantra se,FALSE,New York,NY,TRUE,mh02,inperson_sale,hyundai,elantra,in_stock,1,44482,44482.3,great,2/28/2021 8:18:16,TRUE,FALSE,TRUE
1HG265VK6814,hyundai elantra,2021,3/22/2021,104262,2167,sedan,dual,elantra se,TRUE,New York,NY,TRUE,mh48,inperson_sale,hyundai,elantra,in_stock,1,107000,107150,great,3/22/2021 5:54:50,TRUE,FALSE,TRUE
1HG265VK6592,hyundai elantra,2021,4/8/2021,44769,767,sedan,automatic,elantra se,TRUE,New York,NY,TRUE,mh02,inperson_sale,hyundai,elantra,in_stock,1,39705,39705,great,4/8/2021 10:25:46,TRUE,FALSE,FALSE
1HG265VK6783,hyundai elantra,2021,3/13/2021,45929,1933,sedan,dual,elantra se,TRUE,New York,NY,TRUE,mh01,inperson_sale,hyundai,elantra,in_stock,2,44298,44298.4,great,3/13/2021 19:24:35,TRUE,FALSE,TRUE
1HG265VK6730,hyundai elantra,2021,3/3/2021,92189,2242,sedan,dual,elantra se,TRUE,New York,NY,TRUE,mh47,inperson_sale,hyundai,elantra,in_stock,1,96471,96621.3,great,3/3/2021 10:00:17,TRUE,FALSE,TRUE
1HG265VK6905,hyundai elantra,2021,3/17/2021,44519,771,sedan,dual,elantra se,TRUE,New York,NY,TRUE,mh02,inperson_sale,hyundai,elantra,in_stock,1,41962,41962.9,great,3/17/2021 6:23:00,TRUE,FALSE,TRUE
1HG265VK6871,hyundai elantra,2021,4/1/2021,48179,42,sedan,automatic,elantra se,TRUE,New York,NY,TRUE,mh03,inperson_sale,hyundai,elantra,in_stock,2,42387,48209.9,great,4/1/2021 18:42:57,TRUE,FALSE,TRUE
1HG265VK6868,hyundai elantra,2021,3/31/2021,125371,1210,sedan,automatic,elantra se,TRUE,New York,NY,TRUE,mh43,inperson_sale,hyundai,elantra,in_stock,1,123485,123485.9,great,3/31/2021 18:10:01,TRUE,FALSE,TRUE
1HG265VK6830,hyundai elantra,2021,3/30/2021,44599,1847,sedan,automatic,elantra se,TRUE,New York,NY,TRUE,mh02,inperson_sale,hyundai,elantra,in_stock,2,42022,42022.9,great,3/30/2021 10:54:49,TRUE,FALSE,TRUE
1HG265VK6595,hyundai elantra,2021,3/31/2021,53749,1875,sedan,automatic,elantra se,TRUE,New York,NY,TRUE,mh01,inperson_sale,hyundai,elantra,in_stock,1,53298,53298,great,3/31/2021 15:27:37,TRUE,FALSE,FALSE
1HG265VK7193,hyundai elantra,2021,2/28/2021,118129,809,sedan,automatic,elantra se,FALSE,New York,NY,TRUE,mh47,inperson_sale,hyundai,elantra,in_stock,1,121968,122118.8,great,2/28/2021 13:02:19,TRUE,TRUE,TRUE
1HG265VK6817,hyundai elantra,2021,3/30/2021,48089,1648,sedan,dual,elantra se,TRUE,New York,NY,TRUE,mh03,inperson_sale,hyundai,elantra,in_stock,1,46796,46796.6,great,3/30/2021 11:32:10,TRUE,FALSE,TRUE
1HG265VK6770,hyundai elantra,2021,2/25/2021,92639,2033,sedan,automatic,elantra se,TRUE,New York,NY,TRUE,mh43,inperson_sale,hyundai,elantra,in_stock,1,92392,92392.4,great,2/25/2021 15:01:46,TRUE,FALSE,TRUE
1HG265VK7264,hyundai elantra,2020,12/8/2020,114100,144,sedan,automatic,elantra se,FALSE,New York,NY,TRUE,mh46,inperson_sale,hyundai,elantra,in_stock,1,100929,100929.9,great,12/8/2020 11:42:27,TRUE,FALSE,TRUE
1HG265VK6505,hyundai elantra,2021,3/17/2021,89479,3863,sedan,automatic,elantra se,TRUE,New York,NY,TRUE,mh01,inperson_sale,hyundai,elantra,in_stock,1,93500,93650,great,3/17/2021 19:04:57,TRUE,FALSE,TRUE
1HG265VK6302,hyundai elantra,2020,11/9/2020,42949,2607,sedan,automatic,elantra se,TRUE,New York,NY,TRUE,mh03,inperson_sale,hyundai,elantra,in_stock,2,43476,49159,great,11/9/2020 13:21:43,TRUE,FALSE,TRUE
1HG265VK6373,hyundai elantra,2021,3/20/2021,42179,676,sedan,dual,elantra se,TRUE,New York,NY,TRUE,mh01,inperson_sale,hyundai,elantra,in_stock,1,40860,40860,great,3/20/2021 12:30:44,TRUE,FALSE,TRUE
1HG265VK6384,hyundai elantra,2020,12/27/2020,38429,2137,sedan,dual,elantra se,TRUE,New York,NY,TRUE,mh03,inperson_sale,hyundai,elantra,in_stock,1,37830,43147.7,great,12/27/2020 6:53:19,TRUE,FALSE,TRUE
1HG265VK6852,hyundai elantra,2021,4/18/2021,41999,519,sedan,dual,elantra se,TRUE,New York,NY,TRUE,mh01,inperson_sale,hyundai,elantra,in_stock,2,35199,42009.9,great,4/18/2021 9:13:12,TRUE,FALSE,TRUE
1HG265VK7112,hyundai elantra,2021,4/18/2021,42859,369,sedan,dual,elantra se,FALSE,New York,NY,TRUE,mh43,inperson_sale,hyundai,elantra,in_stock,1,35820,42869.9,great,4/18/2021 8:45:40,TRUE,FALSE,TRUE
1HG265VK6961,hyundai elantra,2021,3/25/2021,44779,2459,sedan,dual,elantra se,TRUE,New York,NY,TRUE,mh02,inperson_sale,hyundai,elantra,in_stock,2,41989,41989,great,3/25/2021 11:10:14,TRUE,FALSE,TRUE
1HG265VK6878,hyundai elantra,2021,3/21/2021,102333,1498,sedan,automatic,elantra se,TRUE,New York,NY,TRUE,mh04,inperson_sale,hyundai,elantra,in_stock,1,107301,107451.2,great,3/21/2021 12:36:54,TRUE,TRUE,TRUE
1HG265VK9928,hyundai elantra,2021,3/11/2021,53139,3680,sedan,dual,elantra se,TRUE,Las Vegas,NV,TRUE,up44,inperson_sale,hyundai,elantra,in_stock,2,51931,63387.6,great,3/11/2021 16:18:10,TRUE,TRUE,TRUE
1HG265VK9905,hyundai elantra,2021,2/22/2021,38149,3747,sedan,dual,elantra se,TRUE,Las Vegas,NV,TRUE,up32,inperson_sale,hyundai,elantra,in_stock,1,30600,38548,fair,2/22/2021 14:28:25,TRUE,FALSE,TRUE
1HG265VK7935,hyundai elantra,2021,3/30/2021,35369,1675,sedan,dual,elantra se,TRUE,New Jersey,NJ,TRUE,mh02,inperson_sale,hyundai,elantra,in_stock,1,32400,32400,good,3/30/2021 13:49:02,TRUE,TRUE,TRUE
